10;96;0;0;0;0
10.02;103;0;0;0;0
10.04;119;0;0;0;0
10.06;125;0;0;0;0
10.08;113;0;0;0;0
10.1;108;0;0;0;0
10.12;116;0;0;0;0
10.14;129;0;0;0;0
10.16;114;0;0;0;0
10.18;107;0;0;0;0
10.2;116;0;0;0;0
10.22;105;0;0;0;0
10.24;117;0;0;0;0
10.26;119;0;0;0;0
10.28;102;0;0;0;0
10.3;104;0;0;0;0
10.32;95;0;0;0;0
10.34;103;0;0;0;0
10.36;88;0;0;0;0
10.38;113;0;0;0;0
10.4;95;0;0;0;0
10.42;91;0;0;0;0
10.44;96;0;0;0;0
10.46;95;0;0;0;0
10.48;83;0;0;0;0
10.5;93;0;0;0;0
10.52;104;0;0;0;0
10.54;89;0;0;0;0
10.56;98;0;0;0;0
10.58;91;0;0;0;0
10.6;109;0;0;0;0
10.62;107;0;0;0;0
10.64;88;0;0;0;0
10.66;96;0;0;0;0
10.68;82;0;0;0;0
10.7;76;0;0;0;0
10.72;90;0;0;0;0
10.74;70;0;0;0;0
10.76;86;0;0;0;0
10.78;92;0;0;0;0
10.8;108;0;0;0;0
10.82;86;0;0;0;0
10.84;72;0;0;0;0
10.86;102;0;0;0;0
10.88;91;0;0;0;0
10.9;82;0;0;0;0
10.92;74;0;0;0;0
10.94;90;0;0;0;0
10.96;93;0;0;0;0
10.98;94;0;0;0;0
11;90;0;0;0;0
11.02;71;0;0;0;0
11.04;85;0;0;0;0
11.06;93;0;0;0;0
11.08;82;0;0;0;0
11.1;82;0;0;0;0
11.12;85;0;0;0;0
11.14;84;0;0;0;0
11.16;74;0;0;0;0
11.18;82;0;0;0;0
11.2;91;0;0;0;0
11.22;82;0;0;0;0
11.24;70;0;0;0;0
11.26;73;0;0;0;0
11.28;100;0;0;0;0
11.3;77;0;0;0;0
11.32;85;0;0;0;0
11.34;66;0;0;0;0
11.36;73;0;0;0;0
11.38;93;0;0;0;0
11.4;78;0;0;0;0
11.42;79;0;0;0;0
11.44;85;0;0;0;0
11.46;81;0;0;0;0
11.48;79;0;0;0;0
11.5;74;0;0;0;0
11.52;93;0;0;0;0
11.54;69;0;0;0;0
11.56;65;0;0;0;0
11.58;69;0;0;0;0
11.6;67;0;0;0;0
11.62;93;0;0;0;0
11.64;76;0;0;0;0
11.66;81;0;0;0;0
11.68;75;0;0;0;0
11.7;84;0;0;0;0
11.72;69;0;0;0;0
11.74;112;0;0;0;0
11.76;77;0;0;0;0
11.78;71;0;0;0;0
11.8;79;0;0;0;0
11.82;61;0;0;0;0
11.84;66;0;0;0;0
11.86;86;0;0;0;0
11.88;68;0;0;0;0
11.9;77;0;0;0;0
11.92;83;0;0;0;0
11.94;89;0;0;0;0
11.96;85;0;0;0;0
11.98;70;0;0;0;0
12;80;0;0;0;0
12.02;71;0;0;0;0
12.04;92;0;0;0;0
12.06;88;0;0;0;0
12.08;87;0;0;0;0
12.1;71;0;0;0;0
12.12;67;0;0;0;0
12.14;73;0;0;0;0
12.16;94;0;0;0;0
12.18;77;0;0;0;0
12.2;79;0;0;0;0
12.22;75;0;0;0;0
12.24;72;0;0;0;0
12.26;79;0;0;0;0
12.28;76;0;0;0;0
12.3;70;0;0;0;0
12.32;84;0;0;0;0
12.34;76;0;0;0;0
12.36;93;0;0;0;0
12.38;77;0;0;0;0
