'y-axis saved as y
'x,85.xy,Ycalc,Diff,Gd2O3,UO2
12.1,89,0,0,0,0
12.12,64,0,0,0,0
12.14,70,0,0,0,0
12.16,83,0,0,0,0
12.18,87,0,0,0,0
12.2,64,0,0,0,0
12.22,83,0,0,0,0
12.24,74,0,0,0,0
12.26,80,0,0,0,0
12.28,70,0,0,0,0
12.3,74,0,0,0,0
12.32,72,0,0,0,0
12.34,74,0,0,0,0
12.36,66,0,0,0,0
12.38,72,0,0,0,0
12.4,72,0,0,0,0
12.42,69,0,0,0,0
12.44,71,0,0,0,0
12.46,64,0,0,0,0
12.48,69,0,0,0,0
12.5,77,0,0,0,0
12.52,58,0,0,0,0
12.54,51,0,0,0,0
12.56,61,0,0,0,0
12.58,67,0,0,0,0
12.6,74,0,0,0,0
12.62,72,0,0,0,0
12.64,71,0,0,0,0
12.66,66,0,0,0,0
12.68,63,0,0,0,0
12.7,70,0,0,0,0
12.72,81,0,0,0,0
12.74,70,0,0,0,0
12.76,79,0,0,0,0
12.78,72,0,0,0,0
12.8,68,0,0,0,0
12.82,60,0,0,0,0
12.84,88,0,0,0,0
12.86,66,0,0,0,0
12.88,61,0,0,0,0
12.9,75,0,0,0,0
12.92,52,0,0,0,0
12.94,70,0,0,0,0
12.96,64,0,0,0,0
12.98,76,0,0,0,0
13,78,0,0,0,0
13.02,50,0,0,0,0
13.04,68,0,0,0,0
13.06,78,0,0,0,0
13.08,72,0,0,0,0
13.1,71,0,0,0,0
13.12,75,0,0,0,0
13.14,71,0,0,0,0
13.16,100,0,0,0,0
13.18,91,0,0,0,0
13.2,77,0,0,0,0
13.22,59,0,0,0,0
13.24,59,0,0,0,0
13.26,46,0,0,0,0
13.28,86,0,0,0,0
13.3,77,0,0,0,0
13.32,87,0,0,0,0
13.34,72,0,0,0,0
13.36,68,0,0,0,0
13.38,82,0,0,0,0
13.4,96,0,0,0,0
13.42,79,0,0,0,0
13.44,82,0,0,0,0
13.46,76,0,0,0,0
13.48,65,0,0,0,0
13.5,78,0,0,0,0
13.52,69,0,0,0,0
13.54,59,0,0,0,0
13.56,56,0,0,0,0
13.58,59,0,0,0,0
13.6,77,0,0,0,0
13.62,56,0,0,0,0
13.64,88,0,0,0,0
13.66,64,0,0,0,0
13.68,69,0,0,0,0
13.7,80,0,0,0,0
13.72,60,0,0,0,0
13.74,66,0,0,0,0
13.76,60,0,0,0,0
13.78,81,0,0,0,0
13.8,68,0,0,0,0
13.82,84,0,0,0,0
13.84,78,0,0,0,0
13.86,71,0,0,0,0
13.88,85,0,0,0,0
13.9,76,0,0,0,0
13.92,77,0,0,0,0
13.94,61,0,0,0,0
13.96,69,0,0,0,0
13.98,80,0,0,0,0
14,69,72.3654945,-3.36549446,0.00191164328,0.0208105215
14.02,75,72.4243157,2.57568432,0.00194375035,0.0208655311
14.04,54,72.4816867,-18.4816867,0.00197667326,0.0209207611
14.06,76,72.5376189,3.46238113,0.00201043987,0.0209762126
14.08,79,72.5921238,6.40787621,0.00204507926,0.0210318868
14.1,74,72.6452128,1.35478721,0.00208062179,0.0210877849
14.12,67,72.6968972,-5.69689721,0.00211709913,0.0211439082
14.14,68,72.7471883,-4.74718831,0.00215454435,0.0212002578
14.16,72,72.7960973,-0.796097315,0.00219299201,0.021256835
14.18,79,72.8436354,6.15636463,0.00223247821,0.021313641
14.2,67,72.8898136,-5.88981359,0.0022730407,0.0213706771
14.22,73,72.934643,0.0653569832,0.00231471897,0.0214279445
14.24,84,72.9781346,11.0218654,0.00235755432,0.0214854445
14.26,75,73.0202994,1.97970062,0.00240158999,0.0215431783
14.28,71,73.0611481,-2.06114813,0.00244687126,0.0216011473
14.3,81,73.1006917,7.8993083,0.00249344555,0.0216593527
14.32,66,73.1389409,-7.13894088,0.00254136258,0.0217177958
14.34,80,73.1759081,6.82409188,0.00259067447,0.0217782275
14.36,73,73.2117847,-0.211784653,0.0026414359,0.0220212251
14.38,79,73.2468827,5.75311728,0.00269370425,0.0227484192
14.4,65,73.2816785,-8.28167847,0.00274753979,0.0244254051
14.42,93,73.3194603,19.6805397,0.0028030058,0.030330057
14.44,71,73.3516344,-2.35163441,0.0028601688,0.0318581948
14.46,78,73.3811475,4.61885253,0.00291909876,0.0319460276
14.48,77,73.4094505,3.59054953,0.00297986927,0.0320342266
14.5,66,73.4365537,-7.43655371,0.00304255779,0.0321227938
14.52,68,73.4624674,-5.46246742,0.00310724591,0.0322117312
14.54,68,73.4872018,-5.48720182,0.00317401961,0.0323010408
14.56,78,73.510767,4.48923297,0.00324296953,0.0323907248
14.58,71,73.5331732,-2.53317315,0.0033141913,0.0324807854
14.6,73,73.5544302,-0.554430235,0.00338778586,0.0325712245
14.62,65,73.5745483,-8.57454828,0.00346385981,0.0326620444
14.64,64,73.5935372,-9.59353723,0.00354252581,0.0327532472
14.66,79,73.611407,5.38859301,0.00362390301,0.0328448351
14.68,93,73.6281674,19.3718326,0.00370811747,0.0329368102
14.7,75,73.6438283,1.35617167,0.00379530267,0.0330291747
14.72,89,73.6583995,15.3416005,0.00388560003,0.0331219309
14.74,81,73.6718906,7.32810938,0.0039791595,0.033215081
14.76,90,73.6843114,16.3156886,0.00407614017,0.0333086273
14.78,74,73.6956715,0.304328521,0.00417671093,0.0334025719
14.8,65,73.7059804,-8.70598044,0.00428105127,0.0334969172
14.82,89,73.7152478,15.2847522,0.00438935199,0.0335916655
14.84,76,73.7234832,2.2765168,0.00450181617,0.033686819
14.86,73,73.730696,-0.730695989,0.00461866003,0.0337823802
14.88,76,73.7368957,2.26310434,0.00474011406,0.0338783513
14.9,62,73.7420916,-11.7420916,0.00486642409,0.0339747347
14.92,71,73.7462932,-2.74629323,0.00499785258,0.0340715328
14.94,69,73.7495098,-4.74950983,0.00513467996,0.0341687479
14.96,83,73.7517507,9.24824926,0.00527720615,0.0342663826
14.98,85,73.7530252,11.2469748,0.00542575218,0.0343644392
15,84,73.7533426,10.2466574,0.00558066204,0.0344629201
15.02,56,73.7527119,-17.7527119,0.00574230463,0.0345618279
15.04,78,73.7511426,4.24885741,0.00591107601,0.034661165
15.06,69,73.7486437,-4.74864369,0.0060874018,0.034760934
15.08,79,73.7452244,5.25477559,0.00627173988,0.0348611373
15.1,77,73.7408939,3.25910609,0.00646458337,0.0349617774
15.12,83,73.7356613,9.26433867,0.00666646393,0.035062857
15.14,82,73.7295358,8.2704642,0.00687795545,0.0351643786
15.16,71,73.7225265,-2.72252646,0.00709967814,0.0352663448
15.18,64,73.7146425,-9.71464245,0.00733230307,0.0353687583
15.2,65,73.7058929,-8.70589292,0.00757655729,0.0354716215
15.22,69,73.696287,-4.69628702,0.00783322951,0.0355749373
15.24,71,73.6858339,-2.68583394,0.0081031765,0.0356787083
15.26,85,73.6745429,11.3254571,0.00838733027,0.0357829372
15.28,78,73.6624231,4.3375769,0.00868670612,0.0358876266
15.3,87,73.6494839,13.3505161,0.00900241178,0.0359927794
15.32,71,73.6357345,-2.63573454,0.00933565767,0.0360983982
15.34,77,73.6211845,3.37881547,0.00968776857,0.0362044859
15.36,60,73.6058433,-13.6058433,0.0100601968,0.0363110452
15.38,90,73.5897205,16.4102795,0.0104545374,0.0364180789
15.4,79,73.5728258,5.42717418,0.010872545,0.03652559
15.42,81,73.5551691,7.44483094,0.0113161537,0.0366335812
15.44,85,73.5367602,11.4632398,0.0117874997,0.0367420554
15.46,79,73.5176095,5.48239049,0.0122889465,0.0368510155
15.48,73,73.4977273,-0.497727285,0.0128231155,0.0369604645
15.5,67,73.4771242,-6.47712419,0.01339292,0.0370704053
15.52,69,73.4558111,-4.45581114,0.0140016051,0.0371808409
15.54,97,73.4337994,23.5662006,0.0146527944,0.0372917742
15.56,77,73.4111006,3.5888994,0.0153505445,0.0374032083
15.58,74,73.3877268,0.612273157,0.016099408,0.0375151462
15.6,79,73.3636907,5.63630925,0.016904509,0.0376275909
15.62,67,73.3390055,-6.33900555,0.017771631,0.0377405456
15.64,81,73.3136852,7.6863148,0.0187073218,0.0378540133
15.66,76,73.2877445,2.71225548,0.0197190182,0.0379679972
15.68,70,73.2611993,-3.26119928,0.0208151952,0.0380825004
15.7,75,73.2340665,1.76593354,0.0220055451,0.0381975262
15.72,78,73.2063644,4.79363557,0.0233011942,0.0383130776
15.74,65,73.1781132,-8.1781132,0.0247149655,0.038429158
15.76,79,73.1493347,5.85066525,0.0262617001,0.0385457705
15.78,66,73.1200534,-7.12005345,0.0279586516,0.0386629185
15.8,79,73.0902965,5.90970349,0.0298259736,0.0387806053
15.82,72,73.0600946,-1.06009461,0.0318873276,0.0388988342
15.84,81,73.0294827,7.97051734,0.0341706438,0.0390176085
15.86,68,72.9985008,-4.99850077,0.0367090844,0.0391369316
15.88,76,72.9671954,3.03280456,0.0395422696,0.039256807
15.9,70,72.9356212,-2.93562119,0.0427178556,0.039377238
15.92,78,72.9038426,5.09615744,0.0462935832,0.0394982281
15.94,63,72.8719368,-9.87193684,0.0503399668,0.0396197809
15.96,65,72.8399976,-7.83999762,0.0549438642,0.0397418997
15.98,87,72.8081396,14.1918604,0.0602132767,0.0398645883
16,61,72.7765051,-11.7765051,0.066283892,0.03998785
16.02,67,72.7452731,-5.74527309,0.0733281421,0.0401116886
16.04,67,72.7146722,-5.71467217,0.081567955,0.0402361076
16.06,53,72.6849986,-19.6849986,0.0912930539,0.0403611108
16.08,65,72.6566431,-7.65664305,0.102887782,0.0404867017
16.1,63,72.6301314,-9.63013139,0.116871408,0.0406128841
16.12,70,72.6061867,-2.60618666,0.133960619,0.0407396618
16.14,76,72.5858316,3.41416842,0.155171776,0.0408670385
16.16,89,72.5705793,16.4294207,0.182011702,0.040995018
16.18,60,72.5628946,-12.5628946,0.216938925,0.0411236042
16.2,66,72.5675701,-6.56757005,0.264739651,0.0412528008
16.22,65,72.5955242,-7.5955242,0.33632634,0.0413826119
16.24,78,72.6712136,5.32878636,0.456149382,0.0415130413
16.26,68,72.8401556,-4.84015557,0.669719845,0.0416440929
16.28,69,73.1666685,-4.1666685,1.04135015,0.0417757709
16.3,85,73.7210751,11.2789249,1.6413569,0.0419080791
16.32,73,74.5878849,-1.58788495,2.55424367,0.0420410217
16.34,79,75.900649,3.09935099,3.91355545,0.0421746027
16.36,66,77.8090413,-11.8090413,5.86896034,0.0423088263
16.38,75,80.2103217,-5.21032174,8.31771228,0.0424436965
16.4,79,82.3065439,-3.30654395,10.4618591,0.0425792177
16.42,78,82.7181357,-4.71813569,10.9218227,0.0427153939
16.44,85,81.0383835,3.96161645,9.29088395,0.0428522295
16.46,81,78.4632726,2.53672739,6.7650221,0.0429897288
16.48,64,76.0120893,-12.0120893,4.3635179,0.043127896
16.5,79,74.1751075,4.82489249,2.57663953,0.0432667356
16.52,71,73.0185107,-2.01851074,1.47056489,0.0434062519
16.54,67,72.3694268,-5.36942678,0.872416132,0.0435464493
16.56,80,72.0186985,7.98130155,0.573030541,0.0436873324
16.58,67,71.8122303,-4.8122303,0.418307111,0.0438289056
16.6,65,71.6690567,-6.66905666,0.327274687,0.0439711734
16.62,57,71.5558047,-14.5558047,0.266554986,0.0441141406
16.64,60,71.4598307,-11.4598307,0.223498792,0.0442578116
16.66,67,71.3760503,-4.37605031,0.193016525,0.0444021911
16.68,68,71.3033942,-3.3033942,0.174033364,0.0445472838
16.7,58,71.2487228,-13.2487228,0.173404489,0.0446930945
16.72,73,71.1773763,1.82262374,0.156464682,0.0448396279
16.74,57,71.1087987,-14.1087987,0.142652871,0.0449868888
16.76,66,71.0422908,-5.04229076,0.131264555,0.0451348821
16.78,69,70.9773414,-1.97734136,0.121783362,0.0452836127
16.8,63,70.9135702,-7.91357022,0.113823929,0.0454330855
16.82,67,70.8506902,-3.85069022,0.107093996,0.0455833056
16.84,59,70.7884816,-11.7884816,0.101368699,0.0457342778
16.86,65,70.726774,-5.72677399,0.0964727641,0.0458860073
16.88,61,70.6654343,-9.6654343,0.0922679569,0.0460384992
16.9,69,70.6043573,-1.60435727,0.088644087,0.0461917586
16.92,71,70.5434592,0.456540846,0.0855124601,0.0463457907
16.94,72,70.4826728,1.51732718,0.0828010477,0.0465006008
16.96,55,70.4219442,-15.4219442,0.0804508781,0.0466561941
16.98,59,70.3612294,-11.3612294,0.0784133072,0.046812576
17,64,70.3004929,-6.30049292,0.0766479334,0.0469697518
17.02,61,70.2397057,-9.23970573,0.0751209881,0.0471277269
17.04,70,70.1788442,-0.178844187,0.0738040818,0.0472865068
17.06,58,70.117889,-12.117889,0.0726732191,0.0474460971
17.08,73,70.0568245,2.94317553,0.0717080178,0.0476065032
17.1,62,69.9956378,-7.99563784,0.0708910868,0.0477677308
17.12,65,69.9343188,-4.93431882,0.070207525,0.0479297855
17.14,67,69.8728592,-2.87285919,0.0696445163,0.0480926731
17.16,69,69.8112524,-0.811252424,0.0691910005,0.0482563992
17.18,75,69.7494935,5.25050653,0.0688374031,0.0484209697
17.2,74,69.6875785,4.31242151,0.0685754127,0.0485863905
17.22,61,69.6255047,-8.62550472,0.0683977981,0.0487526674
17.24,72,69.5632703,2.43672972,0.0682982544,0.0489198063
17.26,56,69.500874,-13.500874,0.0682712759,0.0490878134
17.28,76,69.4383155,6.56168445,0.068312049,0.0492566947
17.3,71,69.3755949,1.62440507,0.0684163617,0.0494264562
17.32,74,69.3127128,4.6872872,0.0685805273,0.0495971041
17.34,86,69.2498359,16.7501641,0.0689670665,0.0497686448
17.36,74,69.187406,4.812594,0.0700134054,0.0499410843
17.38,55,69.1256885,-14.1256885,0.0719808797,0.0501144291
17.4,62,69.0651515,-7.06515151,0.0753332517,0.0502886856
17.42,66,69.0069146,-3.00691459,0.0811860811,0.0504638602
17.44,57,68.957138,-11.957138,0.095695455,0.0506399593
17.46,72,68.904532,3.09546796,0.107567597,0.0508169897
17.48,60,68.8409671,-8.84096714,0.10866888,0.0509949578
17.5,83,68.7772728,14.2227272,0.109824729,0.0511738703
17.52,88,68.7134525,19.2865475,0.11103471,0.0513537341
17.54,67,68.64951,-1.64950998,0.112298558,0.0515345558
17.56,73,68.5854491,4.4145509,0.113616168,0.0517163424
17.58,84,68.5212738,15.4787262,0.114987583,0.0518991007
17.6,70,68.4569881,1.54301186,0.116412991,0.0520828378
17.62,74,68.3925963,5.6074037,0.117892709,0.0522675607
17.64,73,68.3281026,4.67189744,0.119427185,0.0524532765
17.66,76,68.2635113,7.73648873,0.12101699,0.0526399924
17.68,74,68.1988269,5.8011731,0.122662814,0.0528277155
17.7,80,68.134054,11.865946,0.124365464,0.0530164533
17.72,68,68.0691972,-0.0691971913,0.12612586,0.0532062131
17.74,68,68.0042612,-0.00426119793,0.127945034,0.0533970023
17.76,76,67.9392508,8.06074918,0.129824133,0.0535888285
17.78,65,67.8741709,-2.87417094,0.131764412,0.0537816992
17.8,71,67.8090265,3.19097346,0.133767238,0.053975622
17.82,70,67.7438227,2.25617734,0.135834094,0.0541706047
17.84,84,67.6785644,16.3214356,0.137966574,0.0543666551
17.86,85,67.6132571,17.3867429,0.140166389,0.054563781
17.88,78,67.547906,10.452094,0.14243537,0.0547619903
17.9,64,67.4825166,-3.48251658,0.144775467,0.0549612911
17.92,77,67.4170943,9.58290572,0.147188759,0.0551616915
17.94,70,67.3516448,2.64835525,0.149677452,0.0553631995
17.96,74,67.2861737,6.71382627,0.152243885,0.0555658235
17.98,59,67.220687,-8.22068704,0.154890539,0.0557695717
18,74,67.1551907,6.84480935,0.157620036,0.0559744525
18.02,75,67.0896906,7.91030936,0.160435152,0.0561804744
18.04,60,67.0241932,-7.02419322,0.16333882,0.056387646
18.06,70,66.9587048,3.04129525,0.166334137,0.0565959758
18.08,80,66.8932317,13.1067683,0.169424373,0.0568054725
18.1,69,66.8277808,2.17221919,0.172612983,0.057016145
18.12,78,66.7623588,11.2376412,0.17590361,0.0572280022
18.14,82,66.6969727,15.3030273,0.179300102,0.0574410529
18.16,75,66.6316298,8.3683702,0.182806519,0.0576553062
18.18,82,66.5663374,15.4336626,0.186427145,0.0578707713
18.2,87,66.501103,20.498897,0.190166505,0.0580874574
18.22,62,66.4359346,-4.43593462,0.194029375,0.0583053737
18.24,81,66.3708402,14.6291598,0.198020798,0.0585245296
18.26,69,66.3058282,2.69417183,0.202146103,0.0587449348
18.28,83,66.2409071,16.7590929,0.20641092,0.0589665986
18.3,66,66.1760858,-0.176085819,0.210821201,0.0591895308
18.32,68,66.1113737,1.88862635,0.215383239,0.0594137411
18.34,81,66.0467801,14.9532199,0.220103693,0.0596392395
18.36,77,65.9823152,11.0176848,0.224989609,0.0598660358
18.38,77,65.9179891,11.0820109,0.23004845,0.06009414
18.4,82,65.8538127,16.1461873,0.235288122,0.0603235624
18.42,84,65.7897971,18.2102029,0.240717006,0.0605543132
18.44,72,65.7259541,6.27404593,0.24634399,0.0607864027
18.46,71,65.6622957,5.3377043,0.252178508,0.0610198414
18.48,68,65.5988348,2.40116521,0.258230577,0.0612546398
18.5,73,65.5355847,7.4644153,0.264510842,0.0614908085
18.52,72,65.4725595,6.52744055,0.271030621,0.0617283584
18.54,84,65.4097738,18.5902262,0.277801959,0.0619673002
18.56,63,65.3472431,-2.34724309,0.28483768,0.062207645
18.58,72,65.2849837,6.71501626,0.292151449,0.0624494038
18.6,62,65.2230129,-3.22301288,0.29975784,0.0626925879
18.62,62,65.1613487,-3.16134866,0.307672407,0.0629372084
18.64,90,65.1000102,24.8999898,0.315911764,0.0631832769
18.66,71,65.0390179,5.96098209,0.324493671,0.0634308049
18.68,71,64.9784329,6.02156714,0.333437134,0.0637194549
18.7,64,64.9184551,-0.918455092,0.342762502,0.064226407
18.72,76,64.859392,11.140608,0.352491593,0.0652347431
18.74,76,64.8024265,11.1975735,0.362647815,0.0679016989
18.76,80,64.7435255,15.2564745,0.373256307,0.0681663499
18.78,74,64.6851221,9.31487794,0.384344097,0.0684325723
18.8,64,64.6272478,-0.627247759,0.395940275,0.0687003788
18.82,71,64.5699363,6.43006372,0.408076181,0.068969782
18.84,69,64.5132238,4.48677624,0.420785618,0.0692407948
18.86,66,64.457149,1.54285096,0.43410509,0.0695134302
18.88,86,64.4017539,21.5982461,0.44807406,0.0697877012
18.9,77,64.3470832,12.6529168,0.462735247,0.0700636212
18.92,71,64.2931857,6.70681428,0.47813495,0.0703412035
18.94,68,64.2401138,3.7598862,0.494323418,0.0706204616
18.96,71,64.1879243,6.81207572,0.511355254,0.0709014091
18.98,77,64.1366786,12.8633214,0.529289675,0.0711840599
19,61,64.0864396,-3.08643959,0.548187382,0.0714684279
19.02,77,64.0372773,12.9627227,0.568116278,0.0717545271
19.04,68,63.9892692,4.01073081,0.58915155,0.0720423719
19.06,79,63.9424983,15.0575017,0.611374315,0.0723319765
19.08,72,63.897053,8.102947,0.634870683,0.0726233555
19.1,75,63.8530207,11.1469793,0.659726131,0.0729165236
19.12,61,63.8104203,-2.81042031,0.68595739,0.0732114956
19.14,76,63.7695776,12.2304224,0.713888246,0.0735082864
19.16,78,63.7307222,14.2692778,0.743746337,0.0738069112
19.18,74,63.6938477,10.3061523,0.775523291,0.0741073854
19.2,66,63.6591242,2.34087585,0.809387107,0.0744097243
19.22,62,63.6267403,-1.62674032,0.845524598,0.0747139436
19.24,60,63.5969063,-3.59690634,0.884143981,0.0750200591
19.26,76,63.5698568,12.4301432,0.925477891,0.0753280866
19.28,79,63.5458541,15.4541459,0.969786901,0.0756380425
19.3,60,63.5251928,-3.5251928,1.01736365,0.0759499428
19.32,61,63.5082044,-2.50820436,1.06853771,0.0762638042
19.34,65,63.4952628,1.50473716,1.12368131,0.0765796432
19.36,71,63.4867918,7.51320821,1.18321618,0.0768974767
19.38,77,63.4832723,13.5167277,1.24762162,0.0772173217
19.4,66,63.4852529,2.51474715,1.31744427,0.0775391953
19.42,80,63.4933608,16.5066392,1.39330976,0.077863115
19.44,64,63.5083167,0.491683338,1.47593685,0.0781890983
19.46,67,63.5309512,3.46904875,1.5661546,0.0785171628
19.48,57,63.5622266,-6.56222661,1.66492334,0.0788473267
19.5,69,63.6032619,5.39673813,1.77336052,0.079179608
19.52,69,63.6553652,5.34463481,1.89277258,0.079514025
19.54,63,63.7200735,-0.720073478,2.0246948,0.0798505963
19.56,75,63.7992024,11.2007976,2.17094118,0.0801893406
19.58,71,63.8949095,7.10509048,2.33366765,0.0805302769
19.6,72,64.0097748,7.99022519,2.51545258,0.0808734243
19.62,74,64.1469042,9.85309583,2.71940028,0.0812188022
19.64,67,64.3100603,2.68993968,2.94927188,0.0815664301
19.66,62,64.503845,-2.503845,3.20966756,0.0819163279
19.68,63,64.7339337,-1.73393374,3.50626131,0.0822685155
19.7,66,65.0073887,0.992611258,3.8461138,0.0826230132
19.72,67,65.3330877,1.6669123,4.23810122,0.0829798415
19.74,82,65.7223135,16.2776865,4.69350498,0.083339021
19.76,71,66.1895264,4.81047358,5.22678382,0.0837005727
19.78,63,66.7538889,-3.75388888,5.85709876,0.0840645177
19.8,90,67.4407122,22.5592878,6.60975968,0.0844308774
19.82,64,68.2838422,-4.28384217,7.51861085,0.0847996734
19.84,66,69.3301217,-3.33012166,8.63049382,0.0851709277
19.86,75,70.6456394,4.35436058,10.0114959,0.0855446623
19.88,69,72.3267969,-3.32679687,11.7580172,0.0859208997
19.9,80,74.5232692,5.47673076,14.0197315,0.0862996625
19.92,95,77.5000254,17.4999746,17.0616064,0.0866809735
19.94,82,81.8223538,0.177646244,21.4489288,0.0870648559
19.96,100,88.819009,11.180991,28.5104522,0.0874513332
19.98,102,101.380206,0.619794076,41.1363902,0.087840429
20,118,124.729114,-6.7291144,64.5499112,0.0882321673
20.02,161,166.560747,-5.56074684,106.446026,0.0886265723
20.04,210,236.80626,-26.8062605,176.755892,0.0890236686
20.06,311,346.113148,-35.1131483,286.126999,0.0894234809
20.08,466,493.851109,-27.851109,433.929046,0.0898260344
20.1,613,642.936917,-29.936917,583.078805,0.0902313544
20.12,652,714.265979,-62.2659794,654.471683,0.0906394666
20.14,649,659.154272,-10.154272,599.423654,0.091050397
20.16,518,534.486927,-16.486927,474.819849,0.0914641719
20.18,325,402.404528,-77.4045285,342.800852,0.0918808179
20.2,226,285.043826,-59.0438263,225.50341,0.0923003619
20.22,143,196.32408,-53.3240799,136.846782,0.0927228311
20.24,113,139.500601,-26.5006013,80.0862793,0.0931482531
20.26,88,107.965975,-19.9659753,48.6144853,0.0935766557
20.28,94,91.8500252,2.14997484,32.5612222,0.0940080672
20.3,96,83.3211764,12.6788236,24.0949145,0.0944425161
20.32,73,78.1611366,-5.16113661,18.9972687,0.0948800314
20.34,93,74.6039825,18.3960175,15.5023605,0.0953206421
20.36,71,71.9593492,-0.959349213,12.919824,0.095764378
20.38,83,69.9149675,13.0850325,10.9373889,0.096211269
20.4,73,68.2950271,4.70497289,9.37924402,0.0966613454
20.42,55,66.9862067,-11.9862067,8.13206698,0.0971146379
20.44,79,65.9109419,13.0890581,7.11829242,0.0975711775
20.46,70,65.0144329,4.98556706,6.28311974,0.0980309956
20.48,77,64.2570566,12.7429434,5.58692461,0.0984941241
20.5,69,63.6095936,5.39040639,5.00048694,0.0989605951
20.52,67,63.0501211,3.94987893,4.50188285,0.0994304413
20.54,65,62.5619297,2.43807034,4.07440213,0.0999036957
20.56,65,62.1320751,2.86792487,3.70509964,0.100380392
20.58,65,61.7504657,3.24953434,3.38388268,0.100860563
20.6,74,61.4090959,12.5909041,3.10274498,0.101344244
20.62,64,61.1015606,2.89843938,2.85528059,0.101831469
20.64,72,60.822686,11.177314,2.63631472,0.102322274
20.66,63,60.5682558,2.43174422,2.44163032,0.102816693
20.68,47,60.3348062,-13.3348062,2.26776286,0.103314763
20.7,69,60.1194706,8.88052939,2.11184473,0.103816521
20.72,55,59.9198596,-4.91985963,1.97148592,0.104322003
20.74,56,59.7339692,-3.73396924,1.84468156,0.104831246
20.76,59,59.5601083,-0.560108346,1.72973979,0.105344289
20.78,53,59.396842,-6.39684195,1.62522487,0.10586117
20.8,44,59.242946,-15.242946,1.52991197,0.106381927
20.82,47,59.0973712,-12.0973712,1.44275108,0.1069066
20.84,57,58.9592139,-1.9592139,1.36283787,0.107435228
20.86,62,58.8276926,3.17230739,1.28939006,0.107967853
20.88,56,58.7021286,-2.70212856,1.22172821,0.108504514
20.9,51,58.58193,-7.58192999,1.15925988,0.109045253
20.92,47,58.4665791,-11.4665791,1.1014666,0.109590112
20.94,70,58.3556212,11.6443788,1.04789304,0.110139134
20.96,78,58.2486559,19.7513441,0.998138014,0.11069236
20.98,59,58.1453291,0.854670924,0.951846926,0.111249836
21,54,58.0453271,-4.04532709,0.908705423,0.111811605
21.02,50,57.9483711,-7.94837107,0.868434034,0.112377711
21.04,53,57.8542125,-4.85421251,0.830783625,0.112948201
21.06,45,57.7626293,-12.7626293,0.79553153,0.113523119
