16.5001	366.76106
16.5251	365.73721
16.5501	364.71615
16.5751	363.69789
16.6001	362.68242
16.6251	361.66973
16.6501	360.65983
16.6751	359.6527
16.7001	358.64835
16.7251	357.64677
16.7501	356.64796
16.7751	355.65191
16.8001	354.65862
16.8251	353.66809
16.8501	352.68032
16.8751	351.69529
16.9001	350.71301
16.9251	349.73348
16.9501	348.75669
16.9751	347.78265
17.0001	346.81133
17.0251	345.84276
17.0501	344.87692
17.0751	343.91381
17.1001	342.95342
17.1251	341.99577
17.1501	341.04084
17.1751	340.08864
17.2001	339.13916
17.2251	338.19241
17.2501	337.24837
17.2751	336.30706
17.3001	335.36847
17.3251	334.4326
17.3501	333.49946
17.3751	332.56904
17.4001	331.64134
17.4251	330.71637
17.4501	329.79413
17.4751	328.87462
17.5001	327.95784
17.5251	327.0438
17.5501	326.1325
17.5751	325.22395
17.6001	324.31815
17.6251	323.4151
17.6501	322.51482
17.6751	321.61731
17.7001	320.72258
17.7251	319.83063
17.7501	318.94149
17.7751	318.05515
17.8001	317.17164
17.8251	316.29097
17.8501	315.41315
17.8751	314.53819
17.9001	313.66613
17.9251	312.79698
17.9501	311.93075
17.9751	311.0675
18.0001	310.20756
18.0251	309.35129
18.0501	308.49914
18.0751	307.65225
18.1001	306.81855
18.1251	305.97394
18.1501	305.13255
18.1751	304.29444
18.2001	303.45968
18.2251	302.62833
18.2501	301.80046
18.2751	300.97616
18.3001	300.15553
18.3251	299.33866
18.3501	298.52568
18.3751	297.71671
18.4001	296.9119
18.4251	296.11141
18.4501	295.31543
18.4751	294.52417
18.5001	293.73786
18.5251	292.95676
18.5501	292.1812
18.5751	291.4115
18.6001	290.64808
18.6251	289.89139
18.6501	289.14196
18.6751	288.4004
18.7001	287.66744
18.7251	286.94391
18.7501	286.23078
18.7751	285.52923
18.8001	284.84064
18.8251	284.16664
18.8501	283.50924
18.8751	282.87083
18.9001	282.25435
18.9251	281.66341
18.9501	281.10252
18.9751	280.5773
19.0001	280.0949
19.0251	279.66449
19.0501	279.29798
19.0751	279.01111
19.1001	278.82495
19.1251	278.76831
19.1501	278.88131
19.1751	279.22135
19.2001	279.87301
19.2251	280.96574
19.2501	282.7055
19.2751	285.42867
19.3001	289.68
19.3251	296.2763
19.3501	306.22798
19.3751	320.46008
19.4001	339.45474
19.4251	362.40355
19.4501	385.1138
19.4751	397.74263
19.5001	391.26207
19.5251	370.36778
19.5501	344.42948
19.5751	320.25776
19.6001	301.832
19.6251	289.11195
19.6501	280.49767
19.6751	274.51513
19.7001	270.16497
19.7251	266.8419
19.7501	264.19164
19.7751	262.0022
19.8001	260.14026
19.8251	258.51783
19.8501	257.07466
19.8751	255.76834
19.9001	254.56838
19.9251	253.45239
19.9501	252.40368
19.9751	251.40958
20.0001	250.46035
20.0251	249.5484
20.0501	248.66775
20.0751	247.81365
20.1001	246.98225
20.1251	246.17046
20.1501	245.37573
20.1751	244.59595
20.2001	243.82939
20.2251	243.0746
20.2501	242.33033
20.2751	241.59556
20.3001	240.8694
20.3251	240.15111
20.3501	239.44002
20.3751	238.73558
20.4001	238.03732
20.4251	237.34479
20.4501	236.65765
20.4751	235.97555
20.5001	235.29823
20.5251	234.62543
20.5501	233.95694
20.5751	233.29254
20.6001	232.63208
20.6251	231.97539
20.6501	231.32234
20.6751	230.67281
20.7001	230.02667
20.7251	229.3844
20.7501	228.74722
20.7751	228.11662
20.8001	227.50086
20.8251	226.88732
20.8501	226.26015
20.8751	225.63587
20.9001	225.01444
20.9251	224.39581
20.9501	223.77994
20.9751	223.1668
21.0001	222.55636
21.0251	221.9486
21.0501	221.34348
21.0751	220.74152
21.1001	220.14356
21.1251	219.55092
21.1501	218.97241
21.1751	218.38617
21.2001	217.79686
21.2251	217.21011
21.2501	216.62593
21.2751	216.04432
21.3001	215.46529
21.3251	214.88883
21.3501	214.31497
21.3751	213.7437
21.4001	213.17504
21.4251	212.60901
21.4501	212.04562
21.4751	211.48491
21.5001	210.92688
21.5251	210.37158
21.5501	209.81903
21.5751	209.26926
21.6001	208.72233
21.6251	208.17826
21.6501	207.63712
21.6751	207.09894
21.7001	206.5638
21.7251	206.03176
21.7501	205.50288
21.7751	204.97726
21.8001	204.45497
21.8251	203.93611
21.8501	203.42079
21.8751	202.90912
21.9001	202.40124
21.9251	201.89729
21.9501	201.39742
21.9751	200.90181
22.0001	200.41065
22.0251	199.92416
22.0501	199.44257
22.0751	198.96616
22.1001	198.49523
22.1251	198.03009
22.1501	197.57114
22.1751	197.11879
22.2001	196.6735
22.2251	196.23583
22.2501	195.80636
22.2751	195.3858
22.3001	194.97492
22.3251	194.57462
22.3501	194.18594
22.3751	193.81006
22.4001	193.44834
22.4251	193.1024
22.4501	192.77409
22.4751	192.46558
22.5001	192.17973
22.5251	191.92087
22.5501	191.69391
22.5751	191.50765
22.6001	191.372
22.6251	191.25797
22.6501	191.19691
22.6751	191.19852
22.7001	191.27496
22.7251	191.44154
22.7501	191.71783
22.7751	192.12908
22.8001	192.7084
22.8251	193.49979
22.8501	194.56306
22.8751	195.98121
22.9001	197.87087
22.9251	200.40397
22.9501	203.82526
22.9751	208.50781
23.0001	215.09042
23.0251	224.61417
