16.5001	396.42531
16.5251	404.57537
16.5501	414.36483
16.5751	424.93902
16.6001	434.65481
16.6251	441.04756
16.6501	441.56093
16.6751	435.28501
16.7001	423.85887
16.7251	410.24233
16.7501	397.08651
16.7751	385.89602
16.8001	377.08749
16.8251	370.4181
16.8501	365.45106
16.8751	361.71197
16.9001	358.80673
16.9251	356.449
16.9501	354.44877
16.9751	352.68694
17.0001	351.09048
17.0251	349.6141
17.0501	348.22859
17.0751	346.91411
17.1001	345.6565
17.1251	344.44526
17.1501	343.27236
17.1751	342.13157
17.2001	341.01796
17.2251	339.92763
17.2501	338.85745
17.2751	337.8049
17.3001	336.76798
17.3251	335.74578
17.3501	334.73447
17.3751	333.73423
17.4001	332.7441
17.4251	331.76325
17.4501	330.79108
17.4751	329.82708
17.5001	328.87091
17.5251	327.92288
17.5501	326.98139
17.5751	326.04553
17.6001	325.1162
17.6251	324.19333
17.6501	323.2769
17.6751	322.36702
17.7001	321.46386
17.7251	320.56775
17.7501	319.67915
17.7751	318.7988
17.8001	317.92776
17.8251	317.0677
17.8501	316.2212
17.8751	315.39241
17.9001	314.58783
17.9251	313.81743
17.9501	313.09569
17.9751	312.44198
18.0001	311.87906
18.0251	311.42791
18.0501	311.09865
18.0751	310.87875
18.1001	310.72029
18.1251	310.52766
18.1501	310.15609
18.1751	309.45418
18.2001	308.36316
18.2251	306.96832
18.2501	305.43377
18.2751	303.91069
18.3001	302.49406
18.3251	301.22193
18.3501	300.08905
18.3751	299.07486
18.4001	298.17058
18.4251	297.30858
18.4501	296.49717
18.4751	295.73348
18.5001	295.01758
18.5251	294.35501
18.5501	293.74825
18.5751	293.2085
18.6001	292.74144
18.6251	292.3479
18.6501	292.02226
18.6751	291.75436
18.7001	291.54089
18.7251	291.41681
18.7501	291.49337
18.7751	291.92351
18.8001	292.92507
18.8251	294.70917
18.8501	297.41146
18.8751	301.02443
18.9001	305.29809
18.9251	309.64879
18.9501	313.09409
18.9751	314.43266
19.0001	312.85996
19.0251	308.58267
19.0501	302.67644
19.0751	296.36436
19.1001	290.56974
19.1251	285.73
19.1501	281.89902
19.1751	278.93482
19.2001	276.6346
19.2251	274.80598
19.2501	273.29584
19.2751	271.99566
19.3001	270.83425
19.3251	269.76706
19.3501	268.76659
19.3751	267.81554
19.4001	266.90262
19.4251	266.02
19.4501	265.16206
19.4751	264.32458
19.5001	263.5043
19.5251	262.69868
19.5501	261.90571
19.5751	261.12379
19.6001	260.35161
19.6251	259.58811
19.6501	258.83247
19.6751	258.0841
19.7001	257.34253
19.7251	256.6076
19.7501	255.87993
19.7751	255.15621
19.8001	254.43846
19.8251	253.72688
19.8501	253.02165
19.8751	252.32281
19.9001	251.62994
19.9251	250.94194
19.9501	250.25674
19.9751	249.57139
20.0001	248.88299
